0.0000,0.0000,1.0120
0.010000,0.0000,1.0120
0.020000,0.0000,1.0121
0.030000,0.0000,1.0121
0.040000,0.0000,1.0122
0.050000,0.0000,1.0123
0.060000,0.0000,1.0124
0.070000,0.0000,1.0126
0.080000,0.0000,1.0127
0.090000,0.0000,1.0129
0.10000,0.0000,1.0131
0.11000,0.0000,1.0133
0.12000,0.0000,1.0136
0.13000,0.0000,1.0138
0.14000,0.0000,1.0141
0.15000,0.0000,1.0144
0.16000,0.0000,1.0147
0.17000,0.0000,1.0150
0.18000,0.0000,1.0153
0.19000,0.0000,1.0157
0.20000,0.0000,1.0160
0.21000,0.0000,1.0164
0.22000,0.0000,1.0168
0.23000,0.0000,1.0172
0.24000,0.0000,1.0176
0.25000,0.0000,1.0180
0.26000,0.0000,1.0184
0.27000,0.0000,1.0188
0.28000,0.0000,1.0193
0.29000,0.0000,1.0197
0.30000,0.0000,1.0201
0.31000,0.0000,1.0205
0.32000,0.0000,1.0209
0.33000,0.0000,1.0213
0.34000,0.0000,1.0217
0.35000,0.0000,1.0220
0.36000,0.0000,1.0224
0.37000,0.0000,1.0227
0.38000,0.0000,1.0229
0.39000,0.0000,1.0231
0.40000,0.0000,1.0231
0.41000,0.0000,1.0231
0.42000,0.0000,1.0229
0.43000,0.0000,1.0225
0.44000,0.0000,1.0219
0.45000,0.0000,1.0209
0.46000,0.0000,1.0195
0.47000,0.0000,1.0176
0.48000,0.0000,1.0149
0.49000,0.0000,1.0113
0.50000,0.0000,1.0064
0.51000,0.0000,0.99981
0.52000,0.0000,0.99123
0.53000,0.0000,0.97983
0.54000,0.0000,0.96493
0.55000,0.0000,0.94565
0.56000,0.0000,0.92050
0.57000,0.0000,0.88834
0.58000,0.0000,0.84747
0.59000,0.0000,0.79598
0.60000,0.0000,0.73227
0.61000,0.0000,0.65472
0.62000,0.0000,0.56247
0.63000,0.0000,0.45524
0.64000,0.0000,0.33487
0.65000,0.0000,0.20344
0.66000,0.0000,0.065794
0.67000,0.0000,-0.073167
0.68000,0.0000,-0.20856
0.69000,0.0000,-0.33472
0.70000,0.0000,-0.44893
0.71000,0.0000,-0.54885
0.72000,0.0000,-0.63387
0.73000,0.0000,-0.70434
0.74000,0.0000,-0.76197
0.75000,0.0000,-0.80813
0.76000,0.0000,-0.84457
0.77000,0.0000,-0.87334
0.78000,0.0000,-0.89562
0.79000,0.0000,-0.91290
0.80000,0.0000,-0.92625
0.81000,0.0000,-0.93649
0.82000,0.0000,-0.94440
0.83000,0.0000,-0.95044
0.84000,0.0000,-0.95509
0.85000,0.0000,-0.95868
0.86000,0.0000,-0.96142
0.87000,0.0000,-0.96356
0.88000,0.0000,-0.96520
